prcp,temp,sm,runoff,ssi3,drought_condition
4.07697424892176,-3.608434284163991,0.299044964582569,0.361719588857359,-2.68315070345495,1.0
6.50147764652901,1.9668962402120087,0.354012504163559,3.29897799656399,-0.783561915094783,1.0
4.41767806207026,10.448082513038003,0.300196421717253,6.52525452716324,1.00471703181658,0.0
2.80593106720952,15.764616627839018,0.240460221275449,2.55229818628677,1.43978673424806,0.0
2.38205881482443,20.011323065265003,0.215290996634471,1.08337102560573,1.6762490953037,0.0
1.38862614752949,19.133045486316007,0.164859500311328,0.514869398307676,1.08591011717542,0.0
5.0543468038124,13.957117294827015,0.265617815036279,0.387343876041654,0.511360663635468,0.0
0.638963043514188,6.851423750054039,0.233760834310013,0.26101018108653,-0.0190335127489458,1.0
4.21692665701643,0.5424971040500282,0.297311963440468,0.305107791589734,-0.388152664829938,1.0
2.67056726265894,-5.739938570894992,0.291787295370013,0.387343876041654,-0.748018476954811,1.0
2.00866120142431,-10.711071178428995,0.269607206927155,0.543473253769213,-0.939483362636121,1.0
1.65361800220054,-6.978900909644949,0.273875739941591,0.654313193682671,-1.11399311223516,1.0
3.29977952364194,-4.330822687266959,0.271456516870739,0.640607179607351,-1.35347868042545,1.0
0.743927349585189,3.330162366238028,0.308303145180637,1.62863202034129,-1.40144425716034,1.0
2.30003752647387,10.346194162812026,0.245031157173741,2.66254221254478,-0.883905482033924,1.0
2.55585217405675,16.53489255554905,0.235621775133745,1.30087950984451,-0.538720398682107,1.0
2.82657978315791,19.82384850084901,0.227898870715257,0.732377882546448,-0.164928041340814,1.0
2.9412948717601,17.290904114227033,0.194669446131488,0.448127068897422,-0.175736181531261,1.0
2.32699557229538,14.192479383849047,0.215279365754323,0.328348424152233,-0.09541111043171,1.0
2.71243826999874,7.875401669826999,0.266083050242212,0.255646958187489,-0.231112436332866,1.0
2.28283026318354,3.123329015279012,0.283587524865443,0.26101018108653,-0.530555681447238,1.0
3.13172191883973,-6.604970664314976,0.286937218348161,0.339670783605757,-0.847770481439563,1.0
1.94384717636407,-11.453837251577966,0.281505597318893,0.430845572889409,-1.11668546091931,1.0
3.03249336719884,-10.058985736981981,0.251172261892058,0.446339327931075,-1.43143019837872,1.0
5.07327479343177,-0.6118979040119825,0.294555444845315,0.638819438641004,-1.66348140469728,1.0
2.52545267557717,2.7218889153880355,0.337578070513974,2.59222440120184,-0.903369625470785,1.0
3.35885779427206,12.101730437208005,0.295509177017478,6.29404002884915,0.810087493543714,0.0
7.11233549333566,16.59500668218203,0.281587013479931,2.98493150014253,1.32191852383488,0.0
3.46382210034307,18.843682571674037,0.254266076011512,2.45099286486049,2.07823301983793,0.0
1.10413272779606,18.759115240986034,0.1862486889041,1.167394851024,2.43934627721892,0.0
3.89285653171525,15.260269294219029,0.20299715631769,0.781838715948693,2.64051349886061,0.0
2.6109154165858,9.355839398613,0.266362191365772,0.446339327931075,1.46198467154487,0.0
3.44087908262263,2.041274735877039,0.300859381885708,0.43978427772114,0.346140971198319,0.0
4.16186341448738,-8.527603833082992,0.2943111963622,1.53149809450315,0.260512803791781,0.0
1.31807636803914,-11.132888948365974,0.295892996062372,1.13402368631887,0.121375899615875,0.0
2.51226044038792,-5.756240706930953,0.309175461191761,1.13879099556246,0.130005689058636,0.0
3.40933243325703,-3.4209597197469748,0.316026049599125,1.40099300395989,-0.0822781064988778,1.0
2.69695173303744,1.7488551707280067,0.328075641432791,2.18938677011852,-0.315037499538233,1.0
3.17015147352147,10.638613727961001,0.285053015764132,4.31620260641492,0.292760430648618,0.0
3.68694294767432,17.159468142435003,0.246298923109909,1.99154343650955,0.436683070305899,0.0
3.64851339299259,19.777998743246997,0.227468528149769,0.978490222246761,0.822148634230835,0.0
2.87074509226976,17.492643047675017,0.260383918969532,0.570289368264403,0.671974779649741,0.0
1.76603878903069,13.545488359913008,0.235168170807961,0.408200853982358,0.477870426509791,0.0
6.87430168448612,8.690508471636008,0.28889120621308,0.650141798094528,0.62492133394568,0.0
4.64825539016066,1.4564356055790313,0.302034100780689,1.41529493169066,0.952301623959883,0.0
0.529983709342107,-9.158292720982956,0.266257513444437,1.66319501235732,0.843763316209142,0.0
1.65189727587151,-7.640156302612979,0.246438493671689,1.19003956993105,0.565397313610536,0.0
2.90688034517944,-8.000841062412974,0.255754828670498,0.862287059434266,0.0917841737855632,0.0
3.31297175883119,-3.7082848673849753,0.280633281307768,0.715096386538439,-0.635394904151174,1.0
2.37460233406529,1.3637172068730479,0.323388396733016,1.41887041362335,-1.3497383572564,1.0
1.19418407234878,12.298374953145014,0.255266331704268,5.12306969589246,0.0653745840180255,0.0
4.18480643220782,16.418739836291024,0.215197949593284,1.86520974155443,0.410146435953206,0.0
3.03650839529992,19.85950942342805,0.209754697683868,0.845005563426253,0.999545580454657,0.0
2.48358166823737,20.560501272984027,0.204986036823054,0.488053283812483,0.419174330556522,0.0
5.59809632378678,14.774261863641016,0.261558637864513,0.697814890530425,0.56374374712361,0.0
2.59026670063741,7.5738121531580305,0.2880537828424,0.467196305871779,0.655149548068787,0.0
4.74174818737144,1.9220653661120082,0.294974156530655,0.864074800400613,0.637206453871406,0.0
2.6476242449385,-8.156730238259001,0.295660378459406,1.67749694008808,0.544122733363001,0.0
4.21119090258632,-11.083982540256955,0.283017611738175,2.69233789531722,0.876507665214819,0.0
2.89540883631922,-6.7333499856,0.251149000131761,1.62863202034129,0.92998750444304,0.0
2.7158797226568,0.36521137465700804,0.305418686903852,1.43793965059771,0.908566731980792,0.0
4.67291913421013,6.600778408498002,0.299277582185535,5.84412521898538,1.40262747487348,0.0
6.42002993362145,8.578431286388025,0.308652071585086,3.90978949339891,1.28581733824672,0.0
3.0095503494784,14.816036087233044,0.278714186083294,2.97956827724349,1.52120143922393,0.0
3.77068496235392,18.88341902826204,0.264978116628121,1.44985792370668,1.15660773792744,0.0
2.28110953685451,18.60424494864202,0.207440152534351,0.80090795292305,1.73114361668352,0.0
3.72135747425498,15.324458954861996,0.261011986497542,0.621537942632991,1.42304628184521,0.0
5.243053124563,7.4240362783250475,0.295439391736588,0.848581045358947,1.33914058578458,0.0
4.75608757344671,1.6327024514700383,0.303255343196263,1.31220186929803,1.15017811365026,0.0
3.74430049197542,-7.897933828684984,0.284099283591969,2.26983511360409,1.10186912781437,0.0
3.47701433553232,-9.850114619017972,0.287355930033501,2.26983511360409,1.05658383624358,0.0
3.06059856390638,-9.134858400430971,0.27221252408038,1.78893279365699,1.03272903710324,0.0
1.68229677435109,1.4095669644750046,0.324097880422064,2.52369433082524,1.23415853243655,0.0
3.5441226623646,2.959288771415004,0.310792153532378,4.2095340620896,1.26904459325072,0.0
3.40646455604197,10.720124408141999,0.286634815464305,2.62857513418421,0.760651704925691,0.0
1.53374073461125,16.778405712589006,0.211766839949528,1.45343340563937,0.37577610825591,0.0
1.82913208776189,19.578297576804005,0.146354769995341,0.696027149564078,-0.128601311835284,1.0
5.10023283925328,17.295998531738007,0.253684532004096,0.417735472469538,-0.0989091497631499,1.0
2.91835185403966,15.568990995405045,0.224142096427347,0.295573173102553,-0.237852653971242,1.0
1.93581712016192,9.994679354531002,0.271956644717117,0.253859217221146,-0.3430276454045,1.0
3.0984545431451,2.918533431324022,0.295334713815253,0.348013574782039,-0.460197388768527,1.0
3.57452216084418,-6.347193138242972,0.299277582185535,0.63524395670831,-0.493451924687749,1.0
3.20055097200105,-8.187296743326954,0.279353884491452,0.879568555442276,-0.502857617309889,1.0
5.0543468038124,-6.085340078162005,0.295788318141037,1.91765014323391,-0.0343238617304693,1.0
3.7592134534937,-1.4779488809350028,0.290845194077999,2.06543672978519,0.517802818115451,0.0
1.74539007308229,2.0932377944920404,0.318689521153092,3.41816072765373,0.860125579316033,0.0
5.11342507444253,9.492369787916004,0.293845961156267,6.05567456666967,1.37910030143251,0.0
4.49396359599072,14.983132981604001,0.275120244117462,2.34015292494704,1.30837368409948,0.0
5.29868994253506,20.699069429292024,0.272991793050318,1.22817804387977,1.52973619429884,0.0
1.07201250298745,20.498349379345996,0.186958172593148,0.707349509017605,1.16583257862336,0.0
2.23522350141363,15.159399827495008,0.192040867217967,0.446339327931075,0.945903964471347,0.0
0.219105819230177,11.716592473353046,0.154066043533681,0.2973609140689,0.395726153475758,0.0
4.63850460762947,-0.10551280338796687,0.247403856724,0.277695763439091,-0.304631001108342,1.0
1.84806007738125,-8.908666262928989,0.276783459978672,0.233598152935888,-0.899776215498532,1.0
1.79643828751026,-11.625009679957998,0.250160375319153,0.217508484238776,-1.43477656587824,1.0
1.43795363562843,-10.823148363678001,0.266676225129777,0.240153203145826,-2.04171566797074,1.0
2.02013271028453,-3.295637048968956,0.298579729376636,0.461833082972742,-2.39608947695611,1.0
2.77495799328693,4.1615713040840205,0.299556723309095,1.81455708084129,-1.70906903555313,1.0
7.64059847634873,9.421047942758037,0.314804807183551,3.34724700265534,-0.574341959348972,1.0
2.45834434874489,14.943396525015999,0.253684532004096,3.42352395055277,0.462513077169319,0.0
